PartitionKey,RowKey,Timestamp,Level,Level@type,Name,Name@type,Source,Source@type,SourceName,SourceName@type,Text,Text@type,Metadata,Metadata@type
ExpandedContent,Archetype-Blademaster Specialist-Adrenaline Rush-15,2022-05-29T01:36:47.5795435Z,15,Int32,Adrenaline Rush,String,Archetype,String,Blademaster Specialist,String,"_**Blademaster Specialist:** 15th level_
When you use your Action Surge feature, you can take an extra bonus action on top of the additional action.",String,,
ExpandedContent,Archetype-Blademaster Specialist-Dervish-7,2022-05-29T01:36:47.5795435Z,7,Int32,Dervish,String,Archetype,String,Blademaster Specialist,String,"_**Blademaster Specialist:** 7th level_
When you score a critical hit with a melee weapon attack, you regain an expended use of your Adaptive Fighting.",String,,
ExpandedContent,Archetype-Blademaster Specialist-Resilient Fighting-10,2022-05-29T01:36:47.5795435Z,10,Int32,Resilient Fighting,String,Archetype,String,Blademaster Specialist,String,"_**Blademaster Specialist:** 10th level_
When you expend a use of your Adaptive Fighting, you gain resistance to energy and kinetic damage dealt by weapons until the start of your next turn.",String,,
ExpandedContent,Archetype-Blademaster Specialist-Unarmored Defense-3,2022-05-29T01:36:47.5785442Z,3,Int32,Unarmored Defense,String,Archetype,String,Blademaster Specialist,String,"_**Blademaster Specialist:** 3rd level_
While you are wearing no armor and not wielding a shield, your AC equals 10 + your Dexterity modifier + your Strength modifier.",String,,
ExpandedContent,Archetype-Bloodstorm Approach-Fling People-10,2023-05-30T20:15:26.4102499Z,10,Int32,Fling People,String,Archetype,String,Bloodstorm Approach,String,"_**Bloodstorm Approach:** 10th level_
You learn to throw creatures as easily as you throw your weapons. When you successfully grapple a creature, you may immediately throw the creature.
#### Throw Friend
If the creature is a willing ally and volunteers to be grappled, you throw the target into any unoccupied space within 60 feet. That creature may immediately use its reaction to make one melee weapon attack, adding your Strength modifier to the attack's damage roll.
#### Throw Foe
If the creature is an opponent, you throw the target into any unoccupied space within 30 feet, where it takes damage equal to your Strength modifier and falls prone.",String,,
ExpandedContent,Archetype-Bloodstorm Approach-Furious Throw-3,2023-05-30T20:15:26.4102499Z,3,Int32,Furious Throw,String,Archetype,String,Bloodstorm Approach,String,"_**Bloodstorm Approach:** 3rd level_
Your throwing techniques have become a perfect extension of your melee prowess. When you throw a weapon with which you are proficient, you can benefit from your class features that only apply to melee weapon attacks, such as Rage or Reckless Attack.",String,,
ExpandedContent,Archetype-Bloodstorm Approach-Returning Attacks-3,2023-05-30T20:15:26.4102499Z,3,Int32,Returning Attacks,String,Archetype,String,Bloodstorm Approach,String,"_**Bloodstorm Approach:** 3rd level_
Any weapon you throw can ricochet back to you at your command. When you make a thrown weapon attack, you may have the weapon fly back to your hand immediately after the attack.",String,,
ExpandedContent,Archetype-Bloodstorm Approach-Throw Anything-6,2023-05-30T20:15:26.4102499Z,6,Int32,Throw Anything,String,Archetype,String,Bloodstorm Approach,String,"_**Bloodstorm Approach:** 6th level_
Your strength and mastery of throwing techniques has allowed you to throw vibroaxes as easily as others hurl vibrodaggers. When you are wielding a light- or vibro-weapon with which you are proficient, it gains the thrown property (range 20/60).",String,,
ExpandedContent,Archetype-Bolstering Practice-Ambush Tactics-13,2023-05-30T20:15:26.6251272Z,13,Int32,Ambush Tactics,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 13th level_
When attempting to move stealthily as a group, you may choose a number of creatures equal to your Charisma modifier. Those creatures may add their proficiency to any Dexterity (Stealth) checks they make as long as they remain within 60 feet of you and they do not already add their proficiency bonus.
Additionally, each ally other than you that surprises a creature and hits it with an attack on their first turn in combat rolls two dice equal to the size of your Sneak Attack dice, dealing additional damage of the same type to the creature. ",String,,
ExpandedContent,Archetype-Bolstering Practice-Articulate Authority-13,2023-05-30T20:15:26.624128Z,13,Int32,Articulate Authority,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 3rd, 5th, 9th, 13th, and 17th level_
When you use your Cunning Action feature to take the Dash, Disengage, or Hide actions, a number of friendly creatures up to your Charisma modifier within 30 feet of you who can hear you and who can understand you can use their reaction to gain an effect, determined by the action you took:
- **Dash:** The creature can move up to half their speed. They must end this movement within 30 feet of you.
- **Disengage:** The creature can move up to 5 feet. If this movement would provoke an opportunity attack, the opportunity attack is made with disadvantage.
- **Hide:** The creature has advantage on the first attack roll they make before the end of their next turn against a creature you successfully hide from.
You can use this feature twice. You gain an additional use at 5th, 9th, 13th, and 17th level. You regain all expended uses when you finish a short or long rest.",String,,
ExpandedContent,Archetype-Bolstering Practice-Articulate Authority-17,2023-05-30T20:15:26.624128Z,17,Int32,Articulate Authority,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 3rd, 5th, 9th, 13th, and 17th level_
When you use your Cunning Action feature to take the Dash, Disengage, or Hide actions, a number of friendly creatures up to your Charisma modifier within 30 feet of you who can hear you and who can understand you can use their reaction to gain an effect, determined by the action you took:
- **Dash:** The creature can move up to half their speed. They must end this movement within 30 feet of you.
- **Disengage:** The creature can move up to 5 feet. If this movement would provoke an opportunity attack, the opportunity attack is made with disadvantage.
- **Hide:** The creature has advantage on the first attack roll they make before the end of their next turn against a creature you successfully hide from.
You can use this feature twice. You gain an additional use at 5th, 9th, 13th, and 17th level. You regain all expended uses when you finish a short or long rest.",String,,
ExpandedContent,Archetype-Bolstering Practice-Articulate Authority-3,2023-05-30T20:15:26.624128Z,3,Int32,Articulate Authority,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 3rd, 5th, 9th, 13th, and 17th level_
When you use your Cunning Action feature to take the Dash, Disengage, or Hide actions, a number of friendly creatures up to your Charisma modifier within 30 feet of you who can hear you and who can understand you can use their reaction to gain an effect, determined by the action you took:
- **Dash:** The creature can move up to half their speed. They must end this movement within 30 feet of you.
- **Disengage:** The creature can move up to 5 feet. If this movement would provoke an opportunity attack, the opportunity attack is made with disadvantage.
- **Hide:** The creature has advantage on the first attack roll they make before the end of their next turn against a creature you successfully hide from.
You can use this feature twice. You gain an additional use at 5th, 9th, 13th, and 17th level. You regain all expended uses when you finish a short or long rest.",String,,
ExpandedContent,Archetype-Bolstering Practice-Articulate Authority-5,2023-05-30T20:15:26.624128Z,5,Int32,Articulate Authority,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 3rd, 5th, 9th, 13th, and 17th level_
When you use your Cunning Action feature to take the Dash, Disengage, or Hide actions, a number of friendly creatures up to your Charisma modifier within 30 feet of you who can hear you and who can understand you can use their reaction to gain an effect, determined by the action you took:
- **Dash:** The creature can move up to half their speed. They must end this movement within 30 feet of you.
- **Disengage:** The creature can move up to 5 feet. If this movement would provoke an opportunity attack, the opportunity attack is made with disadvantage.
- **Hide:** The creature has advantage on the first attack roll they make before the end of their next turn against a creature you successfully hide from.
You can use this feature twice. You gain an additional use at 5th, 9th, 13th, and 17th level. You regain all expended uses when you finish a short or long rest.",String,,
ExpandedContent,Archetype-Bolstering Practice-Articulate Authority-9,2023-05-30T20:15:26.624128Z,9,Int32,Articulate Authority,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 3rd, 5th, 9th, 13th, and 17th level_
When you use your Cunning Action feature to take the Dash, Disengage, or Hide actions, a number of friendly creatures up to your Charisma modifier within 30 feet of you who can hear you and who can understand you can use their reaction to gain an effect, determined by the action you took:
- **Dash:** The creature can move up to half their speed. They must end this movement within 30 feet of you.
- **Disengage:** The creature can move up to 5 feet. If this movement would provoke an opportunity attack, the opportunity attack is made with disadvantage.
- **Hide:** The creature has advantage on the first attack roll they make before the end of their next turn against a creature you successfully hide from.
You can use this feature twice. You gain an additional use at 5th, 9th, 13th, and 17th level. You regain all expended uses when you finish a short or long rest.",String,,
ExpandedContent,Archetype-Bolstering Practice-Fireteam Commander-3,2023-05-30T20:15:26.6251272Z,3,Int32,Fireteam Commander,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 3rd level_
You learn a number of squad maneuvers you can use to assist allies or exploit enemies. When you deal Sneak Attack damage to a creature, you may choose to forgo two of your Sneak Attack dice to make the attack a squad maneuver.
#### Fortifying Strike
You inspire a friendly creature within 60 feet of you who can see or hear you and roll two Sneak Attack dice. That ally immediately gains temporary hit points equal to the amount of rolled.
#### Reaffirming Strike
You use the authority your attacks carry to help your ally focus on the task at hand. Choose a creature within 60 feet of you who can see or hear you and that is currently charmed or frightened by the creature you would deal Sneak Attack damage to. The condition immediately ends on that creature.
#### Bolstering Strike
You choose a friendly creature within 60 feet of you who can see or hear you. Once before the start of your next turn, if that creature hits the creature against which you forwent two Sneak Attack damage dice, they deal additional damage to the target equal to the maximum of the two Sneak Attack dice.",String,,
ExpandedContent,Archetype-Bolstering Practice-Open Opportunity-9,2023-05-30T20:15:26.6251272Z,9,Int32,Open Opportunity,String,Archetype,String,Bolstering Practice,String,"_**Bolstering Practice:** 9th level_
Once per turn, when you take the Attack action and hit a creature without applying your Sneak Attack damage to it, you can forgo your Sneak Attack damage for the turn and use your bonus action to throw the creature off balance. The next ally to hit that creature before the start of your next turn may add your Sneak Attack dice to the damage of their attack. ",String,,
ExpandedContent,Archetype-Brawling Approach-Double Swing-3,2022-08-11T20:25:19.2113121Z,3,Int32,Double Swing,String,Archetype,String,Brawling Approach,String,"_**Cyclone Approach:** 3rd level_
Once on each of your turns when you miss with an attack while raging, you can immediately make a melee attack with the weapon in your other hand. ",String,,
ExpandedContent,Archetype-Brawling Approach-Dual Wielder-3,2022-08-11T20:25:19.2103124Z,3,Int32,Dual Wielder,String,Archetype,String,Brawling Approach,String,"_**Cyclone Approach:** 3rd level_
When you engage in Two-Weapon Fighting, you can add your Strength or Dexterity modifier (your choice) to the damage of your Two-Weapon Fighting attack as long as it doesn't already include that modifier.",String,,
ExpandedContent,Archetype-Brawling Approach-Enforcer-14,2022-08-11T20:25:19.2103124Z,14,Int32,Enforcer,String,Archetype,String,Brawling Approach,String,"_**Brawling Approach:** 14th level_
When you would make an unarmed strike or attack with an improvised weapon with advantage, you can choose to forgo the advantage. If you do so, your critical hit range increases by 1 for that attack, and on a hit, you deal maximum damage instead of rolling.
## Cyclone Approach
The Cyclone Approach empowers the berserker's ability to fight with weapons in each hand. Followers of this approach learn to move quickly to avoid attacks and can become a whirlwind of fury and steel, cleaving through hordes of enemies.",String,,
ExpandedContent,Archetype-Brawling Approach-Fists of Fury-3,2023-05-30T20:15:26.4102499Z,3,Int32,Fists of Fury,String,Archetype,String,Brawling Approach,String,"_**Brawling Approach:** 3rd level_
You've learned to hone your rage through your fists. Your unarmed strike damage increases by one step (from 1 to d4, d4 to d6, or d6 to d8).",String,,
ExpandedContent,Archetype-Brawling Approach-Mighty Leap-10,2022-08-11T20:25:19.2113121Z,10,Int32,Mighty Leap,String,Archetype,String,Brawling Approach,String,"_**Cyclone Approach:** 10th level_
The distance you can jump is doubled, and you do not provoke attacks of opportunity if you leave a hostile creature's reach while jumping.",String,,
ExpandedContent,Archetype-Brawling Approach-Reckless Strikes-3,2023-05-30T20:15:26.4102499Z,3,Int32,Reckless Strikes,String,Archetype,String,Brawling Approach,String,"_**Brawling Approach:** 3rd level_
While you are raging, not wearing heavy armor, and not wielding a shield, when you hit a creature with an unarmed strike or improvised weapon, you can choose to forgo your rage damage to make the attack a reckless strike.
Some of your reckless strikes require your target to make a saving throw to resist the reckless strike's effects. The saving throw DC is calculated as follows:
___
**Reckless Strike save DC** = 8 + your proficiency bonus + your Strength modifier
___
You can use these features a combined number of times equal to your proficiency bonus, as shown in the berserker table. You regain all expended uses when you complete a short or long rest.
#### Bracing Strike
You gain temporary hit points equal to your rage damage bonus. If the target is grappled by you, you instead gain temporary hit points equal to twice your rage damage bonus.
#### Punishing Strike
Your target must make a Constitution saving throw. On a failed save, the creature is deafened until the start of its next turn. If the target is grappled by you, it is instead incapacitated until the start of its next turn.
#### Staggering Strike
Your target must make a Strength or Dexterity saving throw (the target chooses the ability score to use). On a failed save, your target is pushed back 5 feet. If the target is grappled by you, it is instead knocked prone.",String,,
ExpandedContent,Archetype-Brawling Approach-Shattering Strikes-6,2023-05-30T20:15:26.4102499Z,6,Int32,Shattering Strikes,String,Archetype,String,Brawling Approach,String,"_**Brawling Approach:** 6th level_
Your rage causes your strikes to overcome the hardest of materials. While raging, you gain the following benefits:
- Your unarmed strikes and improved weapons count as enhanced for the purpose of overcoming resistance and immunity to unenhanced attacks and damage.
- Your unarmed strikes deal double damage against structures.",String,,
ExpandedContent,Archetype-Brawling Approach-Stop Hitting Each Other-10,2023-05-30T20:15:26.4112497Z,10,Int32,Stop Hitting Each Other,String,Archetype,String,Brawling Approach,String,"_**Brawling Approach:** 10th level_
You can grapple creatures two sizes larger than you, instead of one. 
Additionally, you can use creatures you have grappled that are at least one size smaller than you as improvised weapons. When you do so, when you hit with an attack using a creature as a weapon, it takes damage equal to your Strength modifier. While raging, you can instead use creatures your size or smaller as improvised weapons.",String,,
ExpandedContent,Archetype-Brawling Approach-Twisting Winds-6,2022-08-11T20:25:19.2113121Z,6,Int32,Twisting Winds,String,Archetype,String,Brawling Approach,String,"_**Cyclone Approach:** 6th level_
Your unpredictable movement makes you harder to hit and pin down. When you make a saving throw or ability checks to avoid being knocked prone, pushed, grappled, or restrained, it gains a bonus equal to your Strength or Dexterity modifier (your choice) as long as it doesn't already include that modifier.",String,,
ExpandedContent,Archetype-Champion Approach-Battlefield Euphoria-10,2023-05-30T20:15:26.4112497Z,10,Int32,Battlefield Euphoria,String,Archetype,String,Champion Approach,String,"_**Champion Approach:** 10th level_
While raging, when you score a critical hit with a melee weapon attack, and when you reduce a hostile creature to 0 hit points with a melee weapon attack, you recover an expended superiority die.",String,,
ExpandedContent,Archetype-Champion Approach-Champion Superiority-3,2023-05-30T20:15:26.4112497Z,3,Int32,Champion Superiority,String,Archetype,String,Champion Approach,String,"_**Champion Approach:** 3rd level_
You learn maneuvers that are fueled by special dice called superiority dice. See chapter 13 for the maneuvers list.
#### Maneuvers Known
You learn two maneuvers of your choice, and you earn more at higher levels, as shown in the Maneuvers Known column of the Champion Superiority table. Many maneuvers enhance an attack in some way. You can use only one maneuver per attack, and you may only use each maneuver once per turn.
Each time you learn new maneuvers, you can also replace one maneuver you know with a different one.
#### Superiority Dice
You have two superiority dice, which are d4s, and you earn more at higher levels, as shown in the Superiority Dice Quantity column of the Champion Superiority table. This die changes as you gain berserker levels, as shown in the Superiority Dice Size column of the Champion Superiority table. A superiority die is expended when you use it. 
You regain all of your expended superiority dice when you finish a short or long rest.
#### Maneuver Ability
Your maneuver ability varies based on the type of the maneuver you use. You use Strength, Dexterity, or Constitution for physical maneuvers (your choice), Intelligence, Wisdom, or Charisma for mental maneuvers (your choice), and an ability of your choice for general maneuvers. You use this ability whenever a maneuver refers to your maneuver ability. Additionally, you use this ability modifier when setting the saving throw DC for a maneuver you use.
___
**Maneuver save DC** = 8 + your proficiency bonus + your maneuver ability modifier
___",String,,
ExpandedContent,Archetype-Champion Approach-Reckless Maneuvers-3,2023-05-30T20:15:26.4112497Z,3,Int32,Reckless Maneuvers,String,Archetype,String,Champion Approach,String,"_**Champion Approach:** 3rd level_
When you use your Reckless Attack feature, you have advantage on superiority die rolls that would be added to the attack or damage rolls of your affected attacks.
##### Champion Superiority
|Level|Maneuvers Known|Superiority Dice Quantity|Superiority Dice Size|
|:--:|:--:|:--:|:--:|
| 3rd| 2|2| d4|
| 4th| 2|2| d4|
| 5th| 4|3| d6|
| 6th| 4|3| d6|
| 7th| 5|3| d6|
| 8th| 5|3| d6|
| 9th| 6|4| d8|
|10th| 6|4| d8|
|11th| 7|4| d8|
|12th| 7|4| d8|
|13th| 9|5|d10|
|14th| 9|5|d10|
|15th|10|5|d10|
|16th|10|5|d10|
|17th|11|6|d12|
|18th|11|6|d12|
|19th|12|6|d12|
|20th|12|6|d12|",String,,
ExpandedContent,Archetype-Champion Approach-The Thrill-6,2023-05-30T20:15:26.4112497Z,6,Int32,The Thrill,String,Archetype,String,Champion Approach,String,"_**Champion Approach:** 6th level_
You have advantage on ability checks and saving throws to avoid being charmed or frightened, and creatures can't have advantage on ability checks or saving throws to avoid being charmed or frightened by effects that you control.",String,,
ExpandedContent,Archetype-Chef Pursuit-Balanced Diet-6,2023-05-30T20:15:26.557166Z,6,Int32,Balanced Diet,String,Archetype,String,Chef Pursuit,String,"_**Chef Pursuit:** 6th level_
Your cooking is so nutritionally balanced that it allows allies to stave off the effects of continued rigorous activity. Creatures of your choice who eat food prepared by you have advantage on Constitution saving throws to avoid exhaustion, as described in chapter 8, until the end of their next long rest.",String,,
ExpandedContent,Archetype-Chef Pursuit-Comfort Food-9,2023-05-30T20:15:26.557166Z,9,Int32,Comfort Food,String,Archetype,String,Chef Pursuit,String,"_**Chef Pursuit:** 9th level_
If you or any friendly creatures who have consumed food you prepared during a short rest regain hit points by spending hit dice at the end of the short rest, each of those creatures regains an extra 1d8 hit points.
The extra hit points increase when you reach certain levels in this class: to 1d10 at 11th level, and to 1d12 at 15th level.",String,,
ExpandedContent,Archetype-Chef Pursuit-Culinary Knowledge-3,2023-05-30T20:15:26.557166Z,3,Int32,Culinary Knowledge,String,Archetype,String,Chef Pursuit,String,"_**Chef Pursuit:** 3rd level_
You gain proficiency with chef's kits and your choice of the Nature or Survival skills. Additionally, you can't have disadvantage on checks you make with them.",String,,
ExpandedContent,Archetype-Chef Pursuit-Emergency Supplements-3,2023-05-30T20:15:26.557166Z,3,Int32,Emergency Supplements,String,Archetype,String,Chef Pursuit,String,"_**Chef Pursuit:** 3rd level_
You are prepared to assist allies with specially prepared, instantly effective supplements. When an ally is the target of your Critical Analysis feature and within 5 feet of you, you may expend a superiority die and give that ally the benefits of any discovery that utilizes a superiority die and is exclusive to the Chef Pursuit, regardless of whether or not you've chosen it. 
Once you've used this feature, you must complete a short or long rest before you can use it again.",String,,
ExpandedContent,Archetype-Chef Pursuit-Heroes' Feast-17,2023-05-30T20:15:26.557166Z,17,Int32,Heroes' Feast,String,Archetype,String,Chef Pursuit,String,"_**Chef Pursuit:** 17th level_
You have developed a signature feast that is the purest distillation of your knowledge and talent as a chef.
Over the course of a long rest, you can expend rare culinary supplies worth 1,000 cr to create your feast, which can feed a number of creatures equal to twice your Critical Analysis ability modifer. Any creature partaking in the feast gains the following benefits:
- It is cured of all poisons and disease, and becomes immune to poison and disease.
- It makes Wisdom saving throws to avoid being frightened with advantage.
- Its hit point maximum and current hit points increase by 2d10.
These benefits last until the end of the creature's next long rest or 24 hours have passed. This feature has no effect on droids or constructs.",String,,
ExpandedContent,Archetype-Construction Engineering-Bonus Proficiencies-3,2023-05-30T20:15:26.4632195Z,3,Int32,Bonus Proficiencies,String,Archetype,String,Construction Engineering,String,"_**Construction Engineering:** 3rd level_
You gain proficiency in constructor's implements. Additionally, when you engage in crafting with constructor's implements, the rate at which you craft doubles.",String,,
ExpandedContent,Archetype-Construction Engineering-Build and Destroy-6,2023-05-30T20:15:26.4632195Z,6,Int32,Build and Destroy,String,Archetype,String,Construction Engineering,String,"_**Construction Engineering:** 6th level_
You've learned how to manipulate the weak points in structures with your technology. Your tech powers and weapon attacks gain the siege property, and your portable structures have resistance to kinetic, energy, and ion damage dealt by weapons.",String,,
ExpandedContent,Archetype-Construction Engineering-Portable Structure-11,2023-05-30T20:15:26.4632195Z,11,Int32,Portable Structure,String,Archetype,String,Construction Engineering,String,"_**Construction Engineering:** 3rd, 11th, and 17th level_
You have constructed a set of malleable, portable fortifications that can elevate you and your allies. Over the course of a long rest, you create a portable structure that travels with you. 
Your portable structure can only be directed by you, and you must have a tech focus in order to direct it remotely. If you lack a tech focus, you can instead direct it while it is within 5 feet of you. Your portable structure has the following features:
- Its AC equals your tech save DC.
- It has a number of hit points equal to 5 x your engineer level. If your structure is reduced to 0 hit points, it collapses and can't be used again until you spend 1 hour repairing it, which can be done during a short or long rest.
- You can restore missing hit points to your structure by casting the *mending* tech power on it, or by completing a short or long rest. Casting the *mending* tech power restores a number of missing hit points equal to your Intelligence modifier (minimum of one), but it can't be repaired to more than half its hit point maximum in this way. Completing a short rest restores your structure to half its hit point maximum, and completing a long rest restores it to its hit point maximum.
- Your structure has two modes: dismantled and deployed. While dismantled, your structure's speed equals your own, it hovers 5 feet off the ground, takes up the space of a 5-foot cube, and weighs 500 lbs. This increases to a 10-foot cube and 1,000 lbs. at 11th level, and a 15-foot cube and 2,000 lbs. at 17th level as you upgrade it. While deployed, your structure's speed is 0 and it takes up space dictated by how its deployed.
As an action, you can remotely deploy your structure at a space you can see on the ground within 30 feet of you, provided there is sufficient space to support it. This range increases to 60 feet at 11th level and 120 feet at 17th level. Automatic dismantling of your structure takes 1 minute, and can be initiated on your turn (no action required).
You can deploy your choice from these structures a combined total of four times, and you gain more uses at higher levels, as shown in the Modification Slots column of the engineer table. Each time you use this feature in excess of your proficiency bonus, your tech point maximum is reduced by 1 until you complete a long rest. You regain all expended uses when you complete a long rest.
#### Bridge
You deploy a bridge up to 30 feet long, 10 feet wide, and 3 feet thick. The bridge starts from the point at which you deploy it, and extends in a direction of your choice. When you dismantle your bridge, it retracts to the point at which you initially deployed it. Both ends of the bridge must be supported in some fashion; one end cannot be suspended in the air or on unstable terrain. The bridge can hold up to 1,000 lbs., any weight above which causes the bridge to instantly drop to 0 hit points, destroying it. If a creature is on the bridge when it is destroyed or dismantled, it must make a Dexterity saving throw against your tech save DC. On a successful saving throw, it reaches the closest part of the bridge that has stable support, or it maintains a grip on your bridge as it retracts, as appropriate. On a failed save, it falls. 
When you reach 11th level, the bridge can now extend up to 45 feet long, 15 feet wide, and it can support up to 2,000 lbs. When you reach 17th level, the bridge can now extend up to 60 feet long, 20 feet wide, and it can support up to 4,000 lbs.
#### Cage
You create a cage that surrounds a cube up to 10 feet on each side centered on the target location. The cube is surrounded on all sides except the ground by 2-foot-thick walls. The walls and roof are completely opaque, and you choose whether the structure has a light source when you deploy it that provides bright light within the cube. Otherwise, the space within the cube is in complete darkness. The cage is permeable, allowing air, water, and sound to pass through it. You can attempt to trap unwilling Medium or smaller creatures inside the cage. When you deploy this structure in an unwilling creature's space, it must make a Dexterity saving throw against your tech save DC. On a successful save, it can immediately move to nearest unoccupied space outside of the cage. Otherwise, it is trapped within the structure when it is deployed. 
When you reach 11th level, the cage can extend up to 15 feet on each side, and it can trap creatures of Large size or smaller. When you reach 17th level, the cage can extend up to 20 feet on each side, and it can trap creatures of Huge size or smaller. 
#### Shelter
You erect a shelter up to 15 feet long, 10 feet wide, and 10 feet tall, with one-foot-thick walls, a roof, and a floor. It has a single door along its walls in a location of your choice. The building has temperature control and lighting systems, and can withstand harsh winds, heavy rain and snow. Any creature inside the shelter is protected from hazardous environmental effects outside the shelter such as extreme heat or cold. The structure does not provide additional breathing air for anyone inside if the environment it is placed in is not breathable. The shelter can comfortably support up to 5 Medium creatures. For each Medium creature, it can instead support 2 Small creatures. For each Small creature, it can instead support 2 Tiny creatures.
When you reach 11th level, the shelter can extend up to 30 feet long, 15 feet wide, 15 feet tall, and it can now comfortably support up to 10 Medium creatures. For each Medium creature, it can instead support 2 Small creatures. For each Small creature, it can instead support 2 Tiny creatures. Additionally, when a creature completes a long rest while within your shelter, they regain all spent Hit Dice, instead of only half. When you reach 17th level, the shelter can extend up to 45 feet long, 20 feet wide, 20 feet tall, and it can now comfortably support up to 10 Large creatures. For each Large creature, it can instead support 2 Medium creatures. For each Medium creature, it can instead support 2 Small creatures. For each Small creature, it can instead support 2 Tiny creatures. Additionally, when a creature completes a long rest while within your shelter, their exhaustion level is reduced by 2, instead of only 1.
#### Tower
You erect a tower from a 5-foot square platform centered on the target location that rises up to 30 feet. If the tower is created under a creature, that creature must succeed on a Dexterity saving throw or be lifted by the tower. A creature can choose to fail the save. The tower comes equipped with a ladder that reaches from the ground to the platform. 
When you reach 11th level, the tower's platform can extend 5 feet by 10 feet and rise up to 40 feet. When you reach 17th level, the tower's platform can cover a 10-foot square, and rise up to 50 feet. Additionally, any creature on the tower's platform has advantage on Wisdom (Perception) checks that rely on sight.
#### Wall
You deploy a wall up to 30 feet long, 10 feet high, and 3 feet thick, or a ringed wall up to 10 feet in diameter, 10 feet high, and 3 feet thick. The wall features ramparts deep enough to support creatures of Medium size or smaller, and provides one-quarter cover to any creature on its ramparts. The wall includes a ladder on the side of your choice. You choose whether the wall contains any openings otherwise. Any openings chosen in this way can be seen through on both sides. The wall can be climbed, but requires a Strength (Athletics) check against your tech save DC for any creature without a climbing speed. A creature can only make this check once per turn. 
When you reach 11th level, the wall can deploy up to 45 feet long and 15 feet high, or a ringed wall up to 15 feet in diameter and 15 feet high. Additionally, the wall now provides half cover to any creature on its ramparts. When you reach 17th level, the wall can deploy up to 60 feet long and 20 feet high, or a ringed wall up to 20 feet in diameter and 20 feet high. Additionally, the wall now provides three-quarters cover to any creature on its ramparts.",String,,
