PartitionKey,RowKey,Timestamp,AdventuringGearType,AdventuringGearType@type,ConsumableType,ConsumableType@type,ContentSource,ContentSource@type,ContentType,ContentType@type,CyberneticAugmentationType,CyberneticAugmentationType@type,DroidCustomizationType,DroidCustomizationType@type,EnhancedArmorType,EnhancedArmorType@type,EnhancedShieldType,EnhancedShieldType@type,EnhancedWeaponType,EnhancedWeaponType@type,FocusType,FocusType@type,HasPrerequisite,HasPrerequisite@type,ItemModificationType,ItemModificationType@type,Name,Name@type,RarityOptionsJson,RarityOptionsJson@type,RarityText,RarityText@type,RequiresAttunement,RequiresAttunement@type,Subtype,Subtype@type,Text,Text@type,Type,Type@type,ValuableType,ValuableType@type,Prerequisite,Prerequisite@type
Core,Ring of Tech Storing Mk I,2023-05-30T20:15:15.3455597Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Ring of Tech Storing Mk I,String,"[""Standard""]",String,standard,String,true,Boolean,finger,String,"_**Requires attunement**_
This ring stores tech powers cast into it, holding them until the attuned wearer uses them. The ring can store up to 2 levels worth of tech powers at a time. When found, it contains 1d3 - 1 levels of stored tech powers chosen by the GM.

Any creature can cast a tech power of 1st or 2nd level into the ring by touching the ring as the tech power is cast. The tech power has no effect, other than to be stored in the ring. If the ring can't hold the tech power, the tech power is expended without effect. The level of the slot used to cast the tech power determines how much space it uses.

While wearing this ring, you can cast any tech power stored in it. The tech power uses the slot level, tech save DC, tech attack bonus, and techcasting ability of the original caster, but is otherwise treated as if you cast the tech power. The tech power cast from the ring is no longer stored in it, freeing up space.",String,AdventuringGear,String,None,String,,
Core,Ring of Tech Storing Mk II,2023-05-30T20:15:15.3455597Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Ring of Tech Storing Mk II,String,"[""Premium""]",String,premium,String,true,Boolean,finger,String,"_**Requires attunement**_
This ring stores tech powers cast into it, holding them until the attuned wearer uses them. The ring can store up to 3 levels worth of tech powers at a time. When found, it contains 1d4 - 1 levels of stored tech powers chosen by the GM.

Any creature can cast a tech power of 1st through 3rd level into the ring by touching the ring as the tech power is cast. The tech power has no effect, other than to be stored in the ring. If the ring can't hold the tech power, the tech power is expended without effect. The level of the slot used to cast the tech power determines how much space it uses.

While wearing this ring, you can cast any tech power stored in it. The tech power uses the slot level, tech save DC, tech attack bonus, and techcasting ability of the original caster, but is otherwise treated as if you cast the tech power. The tech power cast from the ring is no longer stored in it, freeing up space.",String,AdventuringGear,String,None,String,,
Core,Ring of Tech Storing Mk III,2023-05-30T20:15:15.3455597Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Ring of Tech Storing Mk III,String,"[""Prototype""]",String,prototype,String,true,Boolean,finger,String,"_**Requires attunement**_
This ring stores tech powers cast into it, holding them until the attuned wearer uses them. The ring can store up to 5 levels worth of tech powers at a time. When found, it contains 1d6 - 1 levels of stored tech powers chosen by the GM.

Any creature can cast a tech power of 1st through 5th level into the ring by touching the ring as the tech power is cast. The tech power has no effect, other than to be stored in the ring. If the ring can't hold the tech power, the tech power is expended without effect. The level of the slot used to cast the tech power determines how much space it uses.

While wearing this ring, you can cast any tech power stored in it. The tech power uses the slot level, tech save DC, tech attack bonus, and techcasting ability of the original caster, but is otherwise treated as if you cast the tech power. The tech power cast from the ring is no longer stored in it, freeing up space.",String,AdventuringGear,String,None,String,,
Core,Ring of Tech Storing Mk IV,2023-05-30T20:15:15.3455597Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Ring of Tech Storing Mk IV,String,"[""Advanced""]",String,advanced,String,true,Boolean,finger,String,"_**Requires attunement**_
This ring stores tech powers cast into it, holding them until the attuned wearer uses them. The ring can store up to 6 levels worth of tech powers at a time. When found, it contains 1d7 - 1 levels of stored tech powers chosen by the GM.

Any creature can cast a tech power of 1st through 6th level into the ring by touching the ring as the tech power is cast. The tech power has no effect, other than to be stored in the ring. If the ring can't hold the tech power, the tech power is expended without effect. The level of the slot used to cast the tech power determines how much space it uses.

While wearing this ring, you can cast any tech power stored in it. The tech power uses the slot level, tech save DC, tech attack bonus, and techcasting ability of the original caster, but is otherwise treated as if you cast the tech power. The tech power cast from the ring is no longer stored in it, freeing up space.",String,AdventuringGear,String,None,String,,
Core,Ring of Tech Storing Mk V,2023-05-30T20:15:15.3465603Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Ring of Tech Storing Mk V,String,"[""Legendary""]",String,legendary,String,true,Boolean,finger,String,"_**Requires attunement**_
This ring stores tech powers cast into it, holding them until the attuned wearer uses them. The ring can store up to 8 levels worth of tech powers at a time. When found, it contains 1d9 - 1 levels of stored tech powers chosen by the GM.

Any creature can cast a tech power of 1st through 8th level into the ring by touching the ring as the tech power is cast. The tech power has no effect, other than to be stored in the ring. If the ring can't hold the tech power, the tech power is expended without effect. The level of the slot used to cast the tech power determines how much space it uses.

While wearing this ring, you can cast any tech power stored in it. The tech power uses the slot level, tech save DC, tech attack bonus, and techcasting ability of the original caster, but is otherwise treated as if you cast the tech power. The tech power cast from the ring is no longer stored in it, freeing up space.",String,AdventuringGear,String,None,String,,
Core,Ring of Tech Storing Mk VI,2023-05-30T20:15:15.3465603Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Ring of Tech Storing Mk VI,String,"[""Artifact""]",String,artifact,String,true,Boolean,finger,String,"_**Requires attunement**_
This ring stores tech powers cast into it, holding them until the attuned wearer uses them. The ring can store up to 9 levels worth of tech powers at a time. When found, it contains 1d10 - 1 levels of stored tech powers chosen by the GM.

Any creature can cast a tech power of 1st through 9th level into the ring by touching the ring as the tech power is cast. The tech power has no effect, other than to be stored in the ring. If the ring can't hold the tech power, the tech power is expended without effect. The level of the slot used to cast the tech power determines how much space it uses.

While wearing this ring, you can cast any tech power stored in it. The tech power uses the slot level, tech save DC, tech attack bonus, and techcasting ability of the original caster, but is otherwise treated as if you cast the tech power. The tech power cast from the ring is no longer stored in it, freeing up space.",String,AdventuringGear,String,None,String,,
Core,Rocket Boots (Champion),2023-05-30T20:15:15.3435607Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocket Boots (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,feet,String,"Rocket boots are a form of rocket propulsion system affixed to a pair of boots instead of being worn on the back like a standard jetpack. Activating or deactivating the boots requires a bonus action and, while active, you have a flying speed of 50 feet. The rocket boots last for 1 minute and can be recharged by a power source or replacing the power cell.	",String,AdventuringGear,String,None,String,,
Core,Rocket Boots (Exceptional),2023-05-30T20:15:15.3435607Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocket Boots (Exceptional),String,"[""Legendary""]",String,legendary,String,false,Boolean,feet,String,"Rocket boots are a form of rocket propulsion system affixed to a pair of boots instead of being worn on the back like a standard jetpack. Activating or deactivating the boots requires a bonus action and, while active, you have a flying speed of 45 feet. The rocket boots last for 1 minute and can be recharged by a power source or replacing the power cell.	",String,AdventuringGear,String,None,String,,
Core,Rocket Boots (Fine),2023-05-30T20:15:15.3435607Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocket Boots (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,feet,String,"Rocket boots are a form of rocket propulsion system affixed to a pair of boots instead of being worn on the back like a standard jetpack. Activating or deactivating the boots requires a bonus action and, while active, you have a flying speed of 30 feet. The rocket boots last for 1 minute and can be recharged by a power source or replacing the power cell.	",String,AdventuringGear,String,None,String,,
Core,Rocket Boots (Improved),2023-05-30T20:15:15.3445595Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocket Boots (Improved),String,"[""Prototype""]",String,prototype,String,false,Boolean,feet,String,"Rocket boots are a form of rocket propulsion system affixed to a pair of boots instead of being worn on the back like a standard jetpack. Activating or deactivating the boots requires a bonus action and, while active, you have a flying speed of 35 feet. The rocket boots last for 1 minute and can be recharged by a power source or replacing the power cell.	",String,AdventuringGear,String,None,String,,
Core,Rocket Boots (Superior),2023-05-30T20:15:15.3445595Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocket Boots (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,feet,String,"Rocket boots are a form of rocket propulsion system affixed to a pair of boots instead of being worn on the back like a standard jetpack. Activating or deactivating the boots requires a bonus action and, while active, you have a flying speed of 40 feet. The rocket boots last for 1 minute and can be recharged by a power source or replacing the power cell.	",String,AdventuringGear,String,None,String,,
Core,Rocketpack (Champion),2023-05-30T20:15:15.3365653Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocketpack (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,back,String,"Rocketpacks combine the aerial transportation of a jetpack with the firepower of a rocket launcher. Activating or deactivating the rocketpack's flight capabilities requires a bonus action and, while active, you have a flying speed of 50 feet. The jetpack last for 1 minute per power cell (to a maximum of 10 minutes) and can be recharged by a power source or replacing the power cells.

Additionally, your rocketpack comes with an enhanced integrated rocket launcher with the Ammunition (range 100/400) and reload 1 properties. Rather than traditional power cells, this rocket launcher fires specialized projectiles in the form of rockets. Whenever you would make a ranged weapon attack, you can instead fire this rocket launcher. When firing a rocket at long range, creatures within the radius of the rocket's explosion have advantage on the saving throw. Reloading this rocket launcher takes 1 minute. You have a +3 bonus to attack rolls and deal an additional 1d10 damage with this enhanced rocket launcher.",String,AdventuringGear,String,None,String,,
Core,Rocketpack (Exceptional),2023-05-30T20:15:15.3375651Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocketpack (Exceptional),String,"[""Legendary""]",String,legendary,String,false,Boolean,back,String,"Rocketpacks combine the aerial transportation of a jetpack with the firepower of a rocket launcher. Activating or deactivating the rocketpack's flight capabilities requires a bonus action and, while active, you have a flying speed of 45 feet. The jetpack last for 1 minute per power cell (to a maximum of 9 minutes) and can be recharged by a power source or replacing the power cells.

Additionally, your rocketpack comes with an enhanced integrated rocket launcher with the Ammunition (range 100/400) and reload 1 properties. Rather than traditional power cells, this rocket launcher fires specialized projectiles in the form of rockets. Whenever you would make a ranged weapon attack, you can instead fire this rocket launcher. When firing a rocket at long range, creatures within the radius of the rocket's explosion have advantage on the saving throw. Reloading this rocket launcher takes 1 minute. You have a +3 bonus to attack rolls and deal an additional 1d8 damage with this enhanced rocket launcher.",String,AdventuringGear,String,None,String,,
Core,Rocketpack (Fine),2023-05-30T20:15:15.3375651Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocketpack (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,back,String,"Rocketpacks combine the aerial transportation of a jetpack with the firepower of a rocket launcher. Activating or deactivating the rocketpack's flight capabilities requires a bonus action and, while active, you have a flying speed of 30 feet. The jetpack last for 1 minute per power cell (to a maximum of 6 minutes) and can be recharged by a power source or replacing the power cells.

Additionally, your rocketpack comes with an enhanced integrated rocket launcher with the Ammunition (range 100/400) and reload 1 properties. Rather than traditional power cells, this rocket launcher fires specialized projectiles in the form of rockets. Whenever you would make a ranged weapon attack, you can instead fire this rocket launcher. When firing a rocket at long range, creatures within the radius of the rocket's explosion have advantage on the saving throw. Reloading this rocket launcher takes 1 minute. You have a +1 bonus to attack and damage rolls made with this enhanced rocket launcher.",String,AdventuringGear,String,None,String,,
Core,Rocketpack (Improved),2023-05-30T20:15:15.3375651Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocketpack (Improved),String,"[""Prototype""]",String,prototype,String,false,Boolean,back,String,"Rocketpacks combine the aerial transportation of a jetpack with the firepower of a rocket launcher. Activating or deactivating the rocketpack's flight capabilities requires a bonus action and, while active, you have a flying speed of 35 feet. The jetpack last for 1 minute per power cell (to a maximum of 7 minutes) and can be recharged by a power source or replacing the power cells.

Additionally, your rocketpack comes with an enhanced integrated rocket launcher with the Ammunition (range 100/400) and reload 1 properties. Rather than traditional power cells, this rocket launcher fires specialized projectiles in the form of rockets. Whenever you would make a ranged weapon attack, you can instead fire this rocket launcher. When firing a rocket at long range, creatures within the radius of the rocket's explosion have advantage on the saving throw. Reloading this rocket launcher takes 1 minute. You have a +2 bonus to attack and damage rolls made with this enhanced rocket launcher.",String,AdventuringGear,String,None,String,,
Core,Rocketpack (Superior),2023-05-30T20:15:15.3375651Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rocketpack (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,back,String,"Rocketpacks combine the aerial transportation of a jetpack with the firepower of a rocket launcher. Activating or deactivating the rocketpack's flight capabilities requires a bonus action and, while active, you have a flying speed of 40 feet. The jetpack last for 1 minute per power cell (to a maximum of 8 minutes) and can be recharged by a power source or replacing the power cells.

Additionally, your rocketpack comes with an enhanced integrated rocket launcher with the Ammunition (range 100/400) and reload 1 properties. Rather than traditional power cells, this rocket launcher fires specialized projectiles in the form of rockets. Whenever you would make a ranged weapon attack, you can instead fire this rocket launcher. When firing a rocket at long range, creatures within the radius of the rocket's explosion have advantage on the saving throw. Reloading this rocket launcher takes 1 minute. You have a +3 bonus to attack and damage rolls made with this enhanced rocket launcher.",String,AdventuringGear,String,None,String,,
Core,Rylith Power Core,2023-05-30T20:15:16.7387661Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Rylith Power Core,String,"[""Prototype""]",String,prototype,String,false,Boolean,blaster,String,"When you take the Attack action and hit a target with a ranged attack with this weapon, you can repeat the attack against another creature up to 15 feet from the target in a direct line from you (no action required). Once you've used this feature, you must complete a short or long rest before you can use it again.",String,ItemModification,String,None,String,,
Core,Scholar Defensive Augment,2023-05-30T20:15:16.1790844Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,Augment,String,Scholar Defensive Augment,String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,"You learn an additional discovery. When you complete a long rest, you can change this discovery for a different option available to you.",String,ItemModification,String,None,String, At least 3 levels in scholar,String
Core,Scholar Offensive Augment,2023-05-30T20:15:16.1800841Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,Augment,String,Scholar Offensive Augment,String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,"You learn an additional maneuver, and you gain one additional superiority die.",String,ItemModification,String,None,String, At least 3 levels in scholar,String
Core,Scout Defensive Augment,2023-05-30T20:15:16.1800841Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,Augment,String,Scout Defensive Augment,String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,"You learn an additional Scout Routine option, and the radius of your Scout Routines increases by 5 feet.",String,ItemModification,String,None,String, At least 3 levels in scout,String
Core,Scout Offensive Augment,2023-05-30T20:15:16.1800841Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,Augment,String,Scout Offensive Augment,String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,You can apply the additional damage from your Ranger's Quarry feature one additional time per turn. ,String,ItemModification,String,None,String, At least 3 levels in scout,String
Core,Security Spike (Champion),2023-05-30T20:15:15.509466Z,None,String,Other,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Security Spike (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,technology,String,"When you make an Intelligence (security kit) check, you can use the spike (no action required) to gain advantage on the check, and then you can reroll both of the dice once. You can wait until after you roll the d20 before deciding to use the spike, but you must decide before the GM says whether the check succeeds or fails.",String,Consumable,String,None,String,,
Core,Security Spike (Fine),2023-05-30T20:15:15.509466Z,None,String,Other,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Security Spike (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,technology,String,"When you make an Intelligence (security kit) check, you can use the spike (no action required) to gain advantage on the check. You can wait until after you roll the d20 before deciding to use the spike, but you must decide before the GM says whether the check succeeds or fails.",String,Consumable,String,None,String,,
Core,Security Spike (Superior),2023-05-30T20:15:15.509466Z,None,String,Other,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Security Spike (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,technology,String,"When you make an Intelligence (security kit) check, you can use the spike (no action required) to gain advantage on the check, and then you can reroll one of the dice once. You can wait until after you roll the d20 before deciding to use the spike, but you must decide before the GM says whether the check succeeds or fails.",String,Consumable,String,None,String,,
Core,Semiauto Core,2023-05-30T20:15:16.7407645Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Semiauto Core,String,"[""Prototype""]",String,prototype,String,false,Boolean,blaster,String,This weapon loses the auto property.,String,ItemModification,String,None,String, Auto property,String
Core,Sentinel Defensive Augment,2023-05-30T20:15:16.1800841Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,Augment,String,Sentinel Defensive Augment,String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,You gain an additional manifestation use of your Sentinel Ideals.,String,ItemModification,String,None,String, At least 3 levels in sentinel,String
Core,Sentinel Offensive Augment,2023-05-30T20:15:16.1810834Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,Augment,String,Sentinel Offensive Augment,String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,You learn an additional Sentinel Ideal option.,String,ItemModification,String,None,String, At least 3 levels in sentinel,String
Core,Sentry,2023-05-30T20:15:16.1690897Z,None,String,None,String,WH,String,Core,String,None,String,Part,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Sentry,String,"[""Standard""]",String,standard,String,false,Boolean,part,String,"You learn the *alarm* tech power. You can cast it once, without the use of a wristpad and without spending tech points, and you regain the ability to do so when you finish a long rest. Intelligence is your techcasting ability for this power.

_This part equips a droid with a small rotating sensory dish._",String,DroidCustomization,String,None,String,,
Core,Serrated Edge Mk I,2023-05-30T20:15:16.1980736Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Serrated Edge Mk I,String,"[""Prototype""]",String,prototype,String,false,Boolean,vibroweapon,String,"When you deal damage with this weapon, you can roll a d4 and add the result to the total.",String,ItemModification,String,None,String,,
Core,Serrated Edge Mk II,2023-05-30T20:15:16.1980736Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Serrated Edge Mk II,String,"[""Advanced""]",String,advanced,String,false,Boolean,vibroweapon,String,"When you deal damage with this weapon, you can roll a d6 and add the result to the total.",String,ItemModification,String,None,String,,
Core,Serrated Edge Mk III,2023-05-30T20:15:16.1980736Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Serrated Edge Mk III,String,"[""Legendary""]",String,legendary,String,false,Boolean,vibroweapon,String,"When you deal damage with this weapon, you can roll a d8 and add the result to the total.",String,ItemModification,String,None,String,,
Core,Serrated Edge Mk IV,2023-05-30T20:15:16.1980736Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Serrated Edge Mk IV,String,"[""Artifact""]",String,artifact,String,false,Boolean,vibroweapon,String,"When you deal damage with this weapon, you can roll a d10 and add the result to the total.",String,ItemModification,String,None,String,,
Core,Shield (Champion),2023-05-30T20:15:16.1381078Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,any,String,"You have a +3 bonus to AC while wielding this shield. Additionally, while wielding this shield, damage you take is reduced by 2. If this would reduce the damage to 0, the damage is instead reduced to 1.",String,Shield,String,None,String,,
Core,Shield (Exceptional),2023-05-30T20:15:16.1381078Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield (Exceptional),String,"[""Legendary""]",String,legendary,String,false,Boolean,any,String,"You have a +3 bonus to AC while wielding this shield. Additionally, while wielding this shield, damage you take is reduced by 1. If this would reduce the damage to 0, the damage is instead reduced to 1.",String,Shield,String,None,String,,
Core,Shield (Fine),2023-05-30T20:15:16.1381078Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,any,String,You have a +1 bonus to AC while wielding this shield.,String,Shield,String,None,String,,
Core,Shield (Improved),2023-05-30T20:15:16.1381078Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield (Improved),String,"[""Prototype""]",String,prototype,String,false,Boolean,any,String,You have a +2 bonus to AC while wielding this shield.,String,Shield,String,None,String,,
Core,Shield (Superior),2023-05-30T20:15:16.1381078Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,any,String,You have a +3 bonus to AC while wielding this shield.,String,Shield,String,None,String,,
Core,Shield Amplifier,2023-05-30T20:15:16.1660919Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Shield Amplifier,String,"[""Standard""]",String,standard,String,false,Boolean,armor,String,"You modify this shield generator to project outward. As a bonus action you can amplify this shield until the start of your next turn. Each creature within 5 feet of you gains a bonus to AC equal to this shield's bonus.

You can use this feature twice. You regain all expended uses when you complete a short or long rest.",String,ItemModification,String,None,String, Shield generator,String
Core,Shield Anchor,2023-05-30T20:15:16.1660919Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Shield Anchor,String,"[""Premium""]",String,premium,String,false,Boolean,armor,String,This shield gains the anchor property.,String,ItemModification,String,None,String, Physical shield,String
Core,Shield Chassis (Advanced),2023-05-30T20:15:16.1391067Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield Chassis (Advanced),String,"[""Advanced""]",String,advanced,String,true,Boolean,any,String,"_**Requires attunement**_
This modifiable shield chassis comes with vacant modification slots for armor modifications, as well as one augment slot. It can house modifications of advanced rarity or lower.",String,Shield,String,None,String,,
Core,Shield Chassis (Artifact),2023-05-30T20:15:16.1391067Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield Chassis (Artifact),String,"[""Artifact""]",String,artifact,String,true,Boolean,any,String,"_**Requires attunement**_
This modifiable shield chassis comes with vacant modification slots for armor modifications, as well as two augment slots. It can house modifications of artifact rarity or lower.",String,Shield,String,None,String,,
Core,Shield Chassis (Legendary),2023-05-30T20:15:16.1391067Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield Chassis (Legendary),String,"[""Legendary""]",String,legendary,String,true,Boolean,any,String,"_**Requires attunement**_
This modifiable shield chassis comes with vacant modification slots for armor modifications, as well as two augment slots. It can house modifications of legendary rarity or lower.",String,Shield,String,None,String,,
Core,Shield Chassis (Premium),2023-05-30T20:15:16.1391067Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield Chassis (Premium),String,"[""Premium""]",String,premium,String,true,Boolean,any,String,"_**Requires attunement**_
This modifiable shield chassis comes with vacant modification slots for armor modifications. It can house modifications of premium rarity or lower.",String,Shield,String,None,String,,
Core,Shield Chassis (Prototype),2023-05-30T20:15:16.1391067Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield Chassis (Prototype),String,"[""Prototype""]",String,prototype,String,true,Boolean,any,String,"_**Requires attunement**_
This modifiable shield chassis comes with vacant modification slots for armor modifications, as well as one augment slot. It can house modifications of prototype rarity or lower.",String,Shield,String,None,String,,
Core,Shield Chassis (Standard),2023-05-30T20:15:16.1391067Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,Any,String,None,String,None,String,false,Boolean,None,String,Shield Chassis (Standard),String,"[""Standard""]",String,standard,String,true,Boolean,any,String,"_**Requires attunement**_
This modifiable shield chassis comes with vacant modification slots for armor modifications. It can house modifications of standard rarity.",String,Shield,String,None,String,,
Core,Shock Arm,2023-05-30T20:15:16.1690897Z,None,String,None,String,WH,String,Core,String,None,String,Part,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Shock Arm,String,"[""Premium""]",String,premium,String,false,Boolean,part,String,"You have a small integrated droid shock arm with which you can make unarmed strikes. You have proficiency in this shock arm, which is a vibroweapon with the reach property and deals 1d6 lightning damage on a hit. You can use your choice of Strength or Intelligence for the attack and damage rolls. You must use the same modifier for both rolls.

_This small robotic appendage has a fork-like prod from that can release a substantial electrical discharge._",String,DroidCustomization,String,None,String, Class II droid,String
Core,Shocking Oscillator,2023-05-30T20:15:16.1980736Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Shocking Oscillator,String,"[""Standard""]",String,standard,String,false,Boolean,vibroweapon,String,"This weapon gains the shocking 13 property. If it already has the shocking property, its shocking number increases by 1, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Shocking Oscillator Mk II,2023-05-30T20:15:16.1990739Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Shocking Oscillator Mk II,String,"[""Premium""]",String,premium,String,false,Boolean,vibroweapon,String,"This weapon gains the shocking 14 property. If it already has the shocking property, its shocking number increases by 2, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Shocking Oscillator Mk III,2023-05-30T20:15:16.1990739Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Shocking Oscillator Mk III,String,"[""Prototype""]",String,prototype,String,false,Boolean,vibroweapon,String,"This weapon gains the shocking 15 property. If it already has the shocking property, its shocking number increases by 3, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Shocking Oscillator Mk IV,2023-05-30T20:15:16.1990739Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Shocking Oscillator Mk IV,String,"[""Advanced""]",String,advanced,String,false,Boolean,vibroweapon,String,"This weapon gains the shocking 16 property. If it already has the shocking property, its shocking number increases by 4, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Shocking Oscillator Mk V,2023-05-30T20:15:16.1990739Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Shocking Oscillator Mk V,String,"[""Legendary""]",String,legendary,String,false,Boolean,vibroweapon,String,"This weapon gains the shocking 17 property. If it already has the shocking property, its shocking number increases by 5, to a maximum of 18.",String,ItemModification,String,None,String,,
